Age,Gender,Race,City,State,Year
56.0,Male,White,Dalzell,SC,2020
35.0,Male,Unknown,Kansas City,MO,2020
30.0,Male,Black,Bradenton,FL,2020
30.0,Male,Hispanic,Greeley,CO,2020
30.0,Male,White,Tahlequah,OK,2020
54.0,Male,Unknown,Sylvania Township,OH,2020
28.0,Male,White,Arnold,NE,2020
29.0,Female,Hispanic,Torrance,CA,2020
31.0,Male,White,Humble,TX,2020
57.0,Male,White,Backus,MN,2020
28.0,Male,Black,Abilene,TX,2020
51.0,Male,White,Orchard Mesa,CO,2020
33.0,Male,White,Wheeling,MO,2020
47.0,Male,White,Port Jervis,NY,2020
39.0,Male,White,Franklin County,TN,2020
31.0,Male,Black,Tallahassee,FL,2020
18.0,Male,Black,Cuthbert,GA,2020
23.0,Male,Black,Virginia Beach,VA,2020
30.0,Male,Unknown,Mojave,CA,2020
28.0,Male,Unknown,Taylorsville,UT,2020
55.0,Male,Black,Sacramento,CA,2020
46.0,Male,Hispanic,San Antonio,TX,2020
50.0,Male,White,Mojave,CA,2020
61.0,Male,Black,Iota,LA,2020
34.0,Male,White,Schenectady,NY,2020
45.0,Male,White,WInston Salem,NC,2020
31.0,Male,Hispanic,El Paso,TX,2020
19.0,Male,White,Pahrump,NV,2020
53.0,Male,White,London,AR,2020
55.0,Female,White,Ormond Beach,FL,2020
32.0,Male,White,Linwood,NC,2020
46.0,Male,White,Buchanan,VA,2020
26.0,Male,Black,Newburgh,NY,2020
Unknown,Male,Unknown,Lehigh Acres,FL,2020
51.0,Male,Unknown,Salem,OR,2020
49.0,Male,Unknown,Gray,KY,2020
46.0,Male,White,Caldwell,ID,2020
22.0,Male,White,Phoenix,AZ,2020
32.0,Female,White,Shelton,WA,2020
40.0,Male,Hispanic,Poinciana,FL,2020
39.0,Male,Black,Atlanta,GA,2020
55.0,Male,Unknown,Tucson,AZ,2020
37.0,Male,White,Wasilla,AK,2020
29.0,Female,White,Dinuba,CA,2020
47.0,Male,Hispanic,Elmendorf,TX,2020
44.0,Male,Hispanic,Bell Gardens,CA,2020
38.0,Male,White,Elkton,FL,2020
32.0,Female,White,Anchor Point,AK,2020
21.0,Male,White,Potomac,MD,2020
47.0,Male,Black,Kansas City,MO,2020
26.0,Female,Black,Louisville,KY,2020
30.0,Male,Hispanic,Claremore,OK,2020
62.0,Male,White,New Kensington,PA,2020
41.0,Male,Hispanic,Chandler,AZ,2020
50.0,Male,Asian,Garland,TX,2020
42.0,Female,White,Myerstown,PA,2020
Unknown,Male,White,Mufreesboro,TN,2020
31.0,Male,Hispanic,Taos,NM,2020
30.0,Male,White,Louisville,KY,2020
32.0,Male,White,Springfield,OR,2020
30.0,Male,Unknown,Lodi,CA,2020
20.0,Male,White,Pueblo,CO,2020
38.0,Male,White,High Point,NC,2020
25.0,Female,Hispanic,Long Beach,CA,2020
47.0,Male,White,Lewistown,MT,2020
19.0,Male,White,Chase City,VA,2020
35.0,Male,Black,Webster City,IA,2020
58.0,Male,Hispanic,San Antonio,TX,2020
38.0,Male,Unknown,Miami,FL,2020
18.0,Male,White,Mecklenburg,VA,2020
48.0,Male,Unknown,Cocoa,FL,2020
33.0,Male,Black,Long Beach,CA,2020
31.0,Male,White,Newbury,MA,2020
16.0,Male,Asian,Anchorage,AK,2020
24.0,Male,Hispanic,Muscoy,CA,2020
Unknown,Male,White,Glenwood Springs,CO,2020
49.0,Male,Black,Miami Beach,FL,2020
47.0,Male,Black,Bainbridge,GA,2020
31.0,Male,Hispanic,Los Angeles,CA,2020
47.0,Male,White,Carthage,MO,2020
52.0,Male,White,Lakewood,CO,2020
45.0,Male,White,San Antonio,TX,2020
51.0,Male,Hispanic,The Villages,FL,2020
47.0,Male,Black,Lawrenceville,GA,2020
55.0,Male,Black,Cocoa,FL,2020
35.0,Male,White,Missoula,MT,2020
50.0,Male,White,Fleetwood,NC,2020
25.0,Male,Asian,Spokane,WA,2020
31.0,Male,White,Mulberry,FL,2020
35.0,Male,White,Wausau,WI,2020
66.0,Male,White,Yerington,NV,2020
19.0,Male,Black,Powder Springs,GA,2020
43.0,Male,White,Sebring,FL,2020
57.0,Male,White,Waterbury,CT,2020
31.0,Male,Hispanic,Fountain Valley,CA,2020
41.0,Male,White,Sedona,AZ,2020
39.0,Male,White,Lafayette,IN,2020
24.0,Male,White,Atkins,AR,2020
60.0,Male,Asian,Lacey,WA,2020
20.0,Male,Black,Jacksonville,FL,2020
32.0,Male,White,Fox Crossing,WI,2020
40.0,Male,White,Arvada,CO,2020
19.0,Male,Black,West Haven,CT,2020
37.0,Male,Hispanic,Mesa,AZ,2020
47.0,Male,Black,Philadelphia,PA,2020
30.0,Male,White,Bismarck,ND,2020
26.0,Male,Black,Roanoke,VA,2020
25.0,Male,White,Grass Valley,CA,2020
24.0,Male,White,Richmond County,VA,2020
29.0,Male,White,Central Point,OR,2020
20.0,Male,Hispanic,Denver,CO,2020
26.0,Male,White,Holt,MO,2020
30.0,Male,Hispanic,Ansonia,CT,2020
69.0,Male,White,Hillsboro,OR,2020
26.0,Male,Black,North Las Vegas,NV,2020
41.0,Male,White,Murrieta,CA,2020
31.0,Male,Hispanic,Chicago,IL,2020
25.0,Male,Black,Chicago,IL,2020
57.0,Male,White,Elkmont,AL,2020
41.0,Male,White,Powhatan Point,OH,2020
17.0,Male,Black,Jacksonville,FL,2020
50.0,Male,White,Oklahoma City,OK,2020
30.0,Male,Hispanic,Lubbock,TX,2020
18.0,Male,Black,Sparks,NV,2020
21.0,Male,White,Asheboro,NC,2020
28.0,Male,Hispanic,Phoenix,AZ,2020
28.0,Male,Hispanic,Albuquerque,NM,2020
25.0,Male,White,Aurora,CO,2020
33.0,Male,Asian,Honolulu,HI,2020
59.0,Male,White,North Pole,AK,2020
34.0,Male,White,Bismarck,MO,2020
27.0,Male,Unknown,Nipton,CA,2020
34.0,Male,White,Semmes,AL,2020
37.0,Male,Black,New York,NY,2020
27.0,Male,Black,Milford,DE,2020
38.0,Male,Black,Baltimore,MD,2020
34.0,Male,White,Moore,OK,2020
30.0,Male,White,Paris,TX,2020
26.0,Male,Black,Home Garden,CA,2020
41.0,Male,White,Ono,CA,2020
56.0,Male,White,Washoe,NV,2020
33.0,Male,Hispanic,Topeka,KS,2020
37.0,Male,White,Port Charlotte,FL,2020
41.0,Male,White,Brookline,MA,2020
38.0,Male,White,Sapulpa,OK,2020
32.0,Male,Unknown,Kansas City,MO,2020
67.0,Male,White,Vestavia Hills,AL,2020
46.0,Male,White,Cuba,MO,2020
45.0,Male,White,Kennewick,WA,2020
23.0,Male,Unknown,Orange County,FL,2020
48.0,Male,White,Saginaw,MI,2020
32.0,Male,White,Allen,OK,2020
31.0,Male,Black,Chicago,IL,2020
40.0,Male,Black,Forrest City,AR,2020
40.0,Male,White,Lafayette,LA,2020
34.0,Male,White,Albertville,AL,2020
51.0,Male,Native American,Virginia Beach,VA,2020
33.0,Male,White,Baltimore,MD,2020
25.0,Male,Native American,Dickinson,ND,2020
42.0,Male,White,Bossier City,LA,2020
41.0,Male,White,Salt Lake City,UT,2020
19.0,Male,Hispanic,Amarillo,TX,2020
37.0,Male,Hispanic,Sparks,NV,2020
21.0,Male,Hispanic,Silverton,OR,2020
63.0,Male,White,Commerce City,CO,2020
Unknown,Male,Hispanic,Rialto,CA,2020
47.0,Male,White,Byron,GA,2020
22.0,Male,Black,Savannah,GA,2020
23.0,Male,Black,Denton,TX,2020
63.0,Male,Unknown,Yuma,AZ,2020
26.0,Male,White,Wasilla,AK,2020
29.0,Male,Black,St. Petersburg,FL,2020
32.0,Male,Black,Atlanta,GA,2020
32.0,Male,Black,Bloomingdale,NJ,2020
27.0,Male,White,San Angelo,TX,2020
31.0,Male,Hispanic,Oak Park,CA,2020
35.0,Female,White,Coden,AL,2020
19.0,Male,Black,Aurora,CO,2020
34.0,Male,Black,Columbus,OH,2020
32.0,Male,White,Chandler,AZ,2020
43.0,Male,Black,Temple Hills,MD,2020
22.0,Male,Black,Aiken,SC,2020
43.0,Male,White,Lexington Park,MD,2020
56.0,Male,Black,Millcreek,UT,2020
27.0,Male,White,Scottsdale,AZ,2020
37.0,Male,White,Shelby Gap,KY,2020
20.0,Male,Black,Graham,NC,2020
34.0,Male,White,Deposit,NY,2020
32.0,Male,White,Kasilof,AK,2020
41.0,Male,White,Hockingport,OH,2020
15.0,Male,Black,Columbus,OH,2020
52.0,Male,Black,Raleigh,NC,2020
29.0,Male,Black,Kansas City,MO,2020
53.0,Male,Black,Gulfport,MS,2020
24.0,Male,White,Spring Hill,FL,2020
41.0,Male,Black,Fort Myers,FL,2020
17.0,Male,Black,Wauwatosa,WI,2020
44.0,Male,White,Minot,ME,2020
39.0,Male,Hispanic,Tuscson,AZ,2020
44.0,Male,White,Louisville,KY,2020
58.0,Male,White,Polkton,NC,2020
52.0,Male,Hispanic,Albuquerque,NM,2020
38.0,Male,Hispanic,Houston,TX,2020
28.0,Male,Black,Phoenix,AZ,2020
35.0,Male,Asian,Modesto,CA,2020
33.0,Male,White,League City,TX,2020
Unknown,Male,Unknown,Jamestown,CA,2020
37.0,Male,White,Lansing,MI,2020
61.0,Male,Unknown,Manlius,NY,2020
61.0,Male,White,Jacksonville,FL,2020
22.0,Male,Hispanic,Corpus Christi,TX,2020
42.0,Female,White,Orlando,FL,2020
47.0,Male,Hispanic,Thornton,CO,2020
18.0,Male,Hispanic,Los Angeles,CA,2020
47.0,Male,Unknown,Parma,OH,2020
43.0,Male,White,Jonesborough,TN,2020
38.0,Male,Black,Tallahassee,FL,2020
58.0,Male,White,Geneseo,NY,2020
50.0,Male,Hispanic,Los Angeles,CA,2020
31.0,Male,Hispanic,Fullerton,CA,2020
30.0,Male,Unknown,Wilburton,OK,2020
34.0,Male,White,Luverne,AL,2020
26.0,Male,White,Washington County,OR,2020
53.0,Male,White,Ogden,UT,2020
31.0,Male,White,Centennial,CO,2020
35.0,Male,Black,North Little Rock,AR,2020
22.0,Female,Other,Temple Terrace,FL,2020
32.0,Male,Unknown,San Diego,CA,2020
35.0,Male,Black,Philadelphia,PA,2020
39.0,Male,Black,Snellville,GA,2020
35.0,Male,Black,Jefferson Parish,LA,2020
44.0,Male,Black,Yulee,FL,2020
52.0,Male,White,Flathead County,MT,2020
57.0,Male,Unknown,Bell County,KY,2020
49.0,Male,White,Union Township,OH,2020
26.0,Male,Hispanic,Los Angeles,CA,2020
47.0,Male,White,San Angelo,TX,2020
30.0,Male,Unknown,Rapid City,SD,2020
42.0,Male,Asian,San Leandro,CA,2020
31.0,Male,White,Pueblo,CO,2020
33.0,Male,White,Oxford,MS,2020
29.0,Male,Black,Essex,MD,2020
42.0,Male,White,Greenville,GA,2020
38.0,Male,Black,Houston,TX,2020
25.0,Male,Hispanic,Pasco,WA,2020
49.0,Male,Unknown,Germantown,TN,2020
39.0,Male,White,East Baton Rouge,LA,2020
44.0,Male,Unknown,Bulls Gap,TN,2020
64.0,Male,White,St. Francis County,AR,2020
57.0,Male,Black,Seattle,WA,2020
32.0,Male,White,Chunchula,AL,2020
69.0,Male,Black,Tallahassee,FL,2020
29.0,Male,White,Sale Creek,TN,2020
30.0,Male,Unknown,Macon,GA,2020
Unknown,Male,Unknown,Viera,FL,2020
45.0,Male,Black,Atmore,AL,2020
23.0,Male,Unknown,Hayward,CA,2020
40.0,Male,White,Phoenix,AZ,2020
60.0,Male,Black,Greenwood,SC,2020
22.0,Male,Hispanic,Salt Lake City,UT,2020
28.0,Male,Black,Bass River,NJ,2020
36.0,Male,Black,Paterson,NJ,2020
28.0,Male,White,Suring,WI,2020
30.0,Male,Black,Houston,TX,2020
46.0,Male,Black,Fountain,FL,2020
32.0,Male,White,Watertown,WI,2020
26.0,Male,Hispanic,Palmdale,CA,2020
31.0,Male,White,Lawrence,KS,2020
24.0,Male,Black,Beach Park,IL,2020
27.0,Male,Black,Phoenix,AZ,2020
31.0,Male,Black,Rosamond,CA,2020
Unknown,Male,White,Lovelock,NV,2020
50.0,Male,White,Kennard,IN,2020
48.0,Male,White,Collinsville,MS,2020
38.0,Male,White,Westminister,CO,2020
19.0,Male,White,Billings,MT,2020
18.0,Male,Hispanic,Gardena,CA,2020
35.0,Male,White,Maiden,NC,2020
25.0,Male,White,Jay,OK,2020
21.0,Male,Hispanic,San Bernardino,CA,2020
24.0,Male,White,Sodus,NY,2020
19.0,Male,White,Milpitas,CA,2020
22.0,Male,Hispanic,Aurora,CO,2020
33.0,Male,Hispanic,Palm Desert,CA,2020
43.0,Male,Black,Giddings,TX,2020
63.0,Male,White,Las Vegas,NV,2020
43.0,Male,Hispanic,Pueblo,CO,2020
40.0,Male,White,Wasilla,AK,2020
22.0,Male,Black,Sherman,TX,2020
Unknown,Female,Asian,Lake Forest,CA,2020
31.0,Male,Black,San Bernardino,CA,2020
27.0,Female,Hispanic,Plano,TX,2020
34.0,Male,Black,Vinita,OK,2020
37.0,Male,Hispanic,Pomona,CA,2020
35.0,Male,White,Lake Charles,LA,2020
49.0,Male,White,Portland,OR,2020
22.0,Male,White,Kansas City,MO,2020
23.0,Male,Black,Crown Point,IN,2020
53.0,Male,Black,Louisville,KY,2020
25.0,Male,Hispanic,Las Vegas,NV,2020
36.0,Male,White,Fayetteville,AR,2020
65.0,Male,White,Cottonwood,CA,2020
22.0,Male,Hispanic,Vallejo,CA,2020
33.0,Male,Black,Brooklyn,NY,2020
39.0,Female,White,Poteau,OK,2020
44.0,Male,White,Aiken,SC,2020
25.0,Male,Hispanic,Corpus Christi,TX,2020
36.0,Male,White,Alexander,AR,2020
42.0,Male,White,Mustang,OK,2020
60.0,Male,White,Socorro,TX,2020
24.0,Male,Black,New Rochelle,NY,2020
25.0,Female,White,Sedalia,MO,2020
22.0,Male,Hispanic,Oakland,CA,2020
26.0,Male,White,East Northport,NY,2020
35.0,Male,White,Industry,CA,2020
39.0,Male,Black,Adrian,MO,2020
81.0,Male,White,Las Cruces,NM,2020
31.0,Male,White,Englewood,CO,2020
38.0,Male,Black,Orlando,FL,2020
59.0,Male,White,Bigfork,MT,2020
59.0,Male,White,Weippe,ID,2020
36.0,Male,White,Winter Haven,FL,2020
28.0,Male,White,DeKalb County,TN,2020
26.0,Male,White,Paso Robles,CA,2020
62.0,Male,Black,Lancaster,CA,2020
27.0,Male,Black,Atlanta,GA,2020
37.0,Male,White,Clarkrange,TN,2020
24.0,Male,Black,Raleigh,NC,2020
39.0,Male,White,Lancaster,CA,2020
Unknown,Male,Unknown,Laguna Niguel,CA,2020
51.0,Male,White,West Terre Haute,IN,2020
54.0,Male,White,Clackamas County,OR,2020
35.0,Male,White,Daly City,CA,2020
56.0,Male,Hispanic,Pompano Beach,FL,2020
Unknown,Male,Unknown,Jackson,MS,2020
36.0,Male,Hispanic,Lamont,CA,2020
31.0,Male,White,Old Town,ME,2020
33.0,Male,Unknown,Hubert,NC,2020
39.0,Male,White,Blair,NE,2020
58.0,Male,White,Waukesha,WI,2020
39.0,Male,Black,Augusta,GA,2020
24.0,Male,Hispanic,Richmond,CA,2020
48.0,Male,White,Philipsburg,MT,2020
31.0,Male,Black,Pottstown,PA,2020
28.0,Male,Unknown,Jefferson City,MO,2020
Unknown,Male,Black,Daphne,AL,2020
43.0,Male,White,Anderson,SC,2020
33.0,Male,Black,San Leandro,CA,2020
37.0,Male,Black,Raytown,MO,2020
24.0,Male,White,Mankato,MN,2020
40.0,Male,White,Henderson,NV,2020
28.0,Male,Black,Colorado Springs,CO,2020
36.0,Male,White,Lancaster,CA,2020
24.0,Male,Black,Las Vegas,NV,2020
27.0,Male,Hispanic,Houston,TX,2020
40.0,Male,Black,Florence,SC,2020
31.0,Male,Unknown,Springfield,CO,2020
38.0,Male,Hispanic,Los Angeles,CA,2020
31.0,Male,Black,Lubbock,TX,2020
48.0,Male,Unknown,Ritzville,WA,2020
33.0,Male,White,Philadelphia,PA,2020
Unknown,Male,White,Klamath Falls,OR,2020
29.0,Male,White,Asheville,NC,2020
37.0,Male,White,Deltona,FL,2020
29.0,Male,Unknown,Hinton,VA,2020
Unknown,Male,Unknown,Burkesville,KY,2020
19.0,Male,White,Columbus,MS,2020
66.0,Male,Black,Ouachita Parish,LA,2020
40.0,Male,White,Lincoln CIty,OR,2020
30.0,Male,Hispanic,Mesa,AZ,2020
69.0,Male,White,Irving,TX,2020
27.0,Male,Hispanic,Manchester,CT,2020
26.0,Male,White,Nutter Fort,WV,2020
59.0,Male,Unknown,Hialeah,FL,2020
62.0,Male,White,Manchester,NH,2020
Unknown,Male,White,Ada,OK,2020
39.0,Male,White,Milford,MA,2020
67.0,Male,White,Melbourne,FL,2020
54.0,Male,White,Florence,AL,2020
29.0,Male,Hispanic,North Miami Beach,FL,2020
37.0,Male,Unknown,Eatonville,WA,2020
33.0,Male,Black,Knoxville,TN,2020
31.0,Male,White,El Mirage,AZ,2020
38.0,Male,White,Clinton,IA,2020
28.0,Male,White,Caddo Parish,LA,2020
45.0,Male,Black,Refugio,TX,2020
59.0,Male,White,Salisbury,MD,2020
17.0,Male,Black,Columbia,SC,2020
19.0,Male,Black,Colonial Heights,VA,2020
36.0,Male,White,Winchester,TN,2020
39.0,Male,White,Brandon,CO,2020
35.0,Male,Black,Houston,TX,2020
42.0,Male,White,Paterson,NJ,2020
29.0,Female,White,Jacksonville,FL,2020
34.0,Male,Black,North Las Vegas,NV,2020
43.0,Male,White,Boerne,TX,2020
38.0,Male,White,Overland Park,KS,2020
28.0,Male,Unknown,Sterling,CO,2020
36.0,Male,Hispanic,Monterey Park,CA,2020
21.0,Male,Black,Muskogee,OK,2020
23.0,Male,Black,Webster Groves,MO,2020
56.0,Female,White,Half Moon Bay,CA,2020
33.0,Male,White,Kansas City,MO,2020
40.0,Male,White,Las Vegas,NV,2020
20.0,Male,Hispanic,San Antonio,TX,2020
21.0,Male,Black,St. Cloud,FL,2020
21.0,Male,Black,Indianapolis,IN,2020
47.0,Male,White,Graham,NC,2020
26.0,Male,Hispanic,San Jose,CA,2020
38.0,Male,Hispanic,Commerce City,CO,2020
51.0,Male,White,Jean,NV,2020
19.0,Male,Black,Indianapolis,IN,2020
21.0,Male,Hispanic,Wasco,CA,2020
48.0,Male,Black,Houston,TX,2020
47.0,Male,Asian,Pasadena,CA,2020
42.0,Male,Hispanic,Green Bay,WI,2020
30.0,Male,Black,Silver Spring,MD,2020
47.0,Male,Black,Claxton,GA,2020
57.0,Male,White,Idaho Springs,CO,2020
27.0,Male,White,Calypso,NC,2020
33.0,Female,White,Grand Junction,CO,2020
25.0,Male,White,Greenville,SC,2020
50.0,Male,White,Joshua Tree,CA,2020
31.0,Male,Hispanic,Long Beach,CA,2020
45.0,Male,White,Jacksonville,FL,2020
20.0,Male,White,Renton,WA,2020
26.0,Male,Asian,La Plata,MD,2020
42.0,Male,Hispanic,Austin,TX,2020
69.0,Male,White,Oakland City,IN,2020
28.0,Male,Unknown,Lenoir,NC,2020
24.0,Male,White,Napa,CA,2020
53.0,Male,Black,Denton,TX,2020
67.0,Male,Black,Adel,GA,2020
59.0,Male,White,Hiram,ME,2020
61.0,Male,White,Hogansville,GA,2020
48.0,Male,Unknown,Wayne,NJ,2020
28.0,Male,Hispanic,Houston,TX,2020
33.0,Male,White,Fort Valley,GA,2020
50.0,Male,White,Vancouver,WA,2020
26.0,Male,Black,Tampa,FL,2020
38.0,Male,Hispanic,Las Vegas,NV,2020
32.0,Male,White,Buckeye,AZ,2020
Unknown,Male,Unknown,Hialeah,FL,2020
27.0,Male,Black,Jeffersonville,IN,2020
28.0,Male,Hispanic,Los Angeles,CA,2020
43.0,Male,White,Martin County,KY,2020
21.0,Male,Black,Denver,CO,2020
36.0,Male,White,San Diego,CA,2020
24.0,Male,Black,Seattle,WA,2020
29.0,Male,White,Madera County,CA,2020
32.0,Male,Black,Little Rock,AR,2020
26.0,Male,Black,Lakewood,WA,2020
21.0,Male,White,Portland,IN,2020
54.0,Male,White,Fort Lauderdale,FL,2020
44.0,Male,White,Caldwell County,NC,2020
Unknown,Male,Native American,Arkoma,OK,2021
48.0,Male,Hispanic,Falls Township,PA,2021
40.0,Male,White,Atlanta,GA,2021
30.0,Male,White,Tonopah,NV,2021
31.0,Male,Black,Missoula,MT,2021
8.0,Female,Black,Sharon Hill,PA,2021
60.0,Male,Black,Buena Park,CA,2021
33.0,Male,Hispanic,Kakaako,HI,2021
30.0,Male,White,Portland,OR,2021
53.0,Male,White,Elmira,NY,2021
32.0,Male,Hispanic,Victorville,CA,2021
41.0,Male,Black,Greensboro,NC,2021
19.0,Male,Unknown,Elkhart,IN,2021
32.0,Male,Asian,Plano,TX,2021
18.0,Male,Hispanic,Fort Worth,TX,2021
36.0,Female,White,Coconut Creek,FL,2021
66.0,Male,White,Normal,IL,2021
48.0,Female,White,Miami Shores,FL,2021
38.0,Male,Black,West Melbourne,FL,2021
45.0,Male,White,Martelle,IA,2021
34.0,Male,Black,Washington,DC,2021
55.0,Male,White,Anaheim,CA,2021
33.0,Male,Black,Indianapolis,IN,2021
26.0,Male,White,Peyton,CO,2021
39.0,Male,Hispanic,Houston,TX,2021
65.0,Female,White,Metairie,LA,2021
33.0,Male,White,Jefferson County,CO,2021
33.0,Male,Black,Milwaukee,WI,2021
80.0,Male,Unknown,Pearlington,MS,2021
53.0,Male,Unknown,Nampa,ID,2021
72.0,Male,White,Pflugerville,TX,2021
26.0,Male,Hispanic,Sanford,FL,2021
31.0,Male,White,Oak Creek,WI,2021
27.0,Female,Native American/Hispanic,Arvada,CO,2021
50.0,Male,White,Beckley,WV,2021
19.0,Male,White,Loveland,CO,2021
29.0,Male,Black,Philadelphia,PA,2021
28.0,Male,Black,Marietta,GA,2021
34.0,Male,Unknown,Highland,CA,2021
41.0,Male,Black,Snook,TX,2021
33.0,Male,Unknown,Thornton,CO,2021
26.0,Male,Native American,Selawik,AK,2021
Unknown,Male,Unknown,El Cajon,CA,2021
34.0,Male,Hispanic,Amarillo,TX,2021
28.0,Male,White,Chanute,KS,2021
45.0,Male,White,Allenhurst,GA,2021
28.0,Male,White,Florence,MS,2021
59.0,Male,Hispanic,Guadalupe,CA,2021
31.0,Male,Black,Milwaukee,WI,2021
35.0,Male,White,Butler,PA,2021
42.0,Male,White,Amarillo,TX,2021
31.0,Male,Unknown,Payson,AZ,2021
48.0,Male,White,Provo,UT,2021
22.0,Male,Black,College Park,GA,2021
33.0,Male,Unknown,Chicago,IL,2021
27.0,Male,Black,Washington,DC,2021
33.0,Male,Hispanic,Rutland,VT,2021
42.0,Male,Unknown,Grantsville,UT,2021
36.0,Male,Black,Redondo Beach,CA,2021
25.0,Male,Unknown,Fremont,CA,2021
38.0,Male,Black,Crescent City,CA,2021
27.0,Male,Native American,Wasilla,AK,2021
52.0,Male,White,Weston,WV,2021
36.0,Male,White,Auburn,ME,2021
37.0,Male,Unknown,Denver,CO,2021
38.0,Male,Unknown,Escondido,CA,2021
41.0,Male,Unknown,Marietta,GA,2021
21.0,Female,White,Hawkins,TX,2021
Unknown,Male,Unknown,Gallatin County,KY,2021
Unknown,Male,Black,Jackson,MS,2021
34.0,Male,White,Mahoning Township,PA,2021
47.0,Male,Black,Nashville,TN,2021
27.0,Male,Black,Smyrna,GA,2021
47.0,Male,White,West Ashley,SC,2021
28.0,Male,Black,Chicago,IL,2021
30.0,Male,Black,Houston,TX,2021
42.0,Male,Hispanic,Signal Hill,CA,2021
30.0,Male,White,Las Vegas,NV,2021
49.0,Male,Hispanic,Henderson,NV,2021
30.0,Female,White,Auburn,NY,2021
40.0,Male,Hispanic,Chamblee,GA,2021
Unknown,Male,Black,Looxahoma,MS,2021
40.0,Male,White,McKinney,TX,2021
34.0,Male,White,Los Angeles,CA,2021
39.0,Male,White,Newberry,FL,2021
20.0,Male,Black,Lake Charles,LA,2021
36.0,Female,White,Indianapolis,IN,2021
43.0,Male,Hispanic,Huntington Beach,CA,2021
30.0,Female,Hispanic,Delano,CA,2021
33.0,Male,Unknown,Decatur,GA,2021
27.0,Female,Black,Allen,TX,2021
18.0,Female,Hispanic,Long Beach,CA,2021
27.0,Male,Black,Memphis,TN,2021
26.0,Male,White,Happy Valley,OR,2021
27.0,Female,Black,Yazoo City,MS,2021
52.0,Female,Hispanic,Denver,CO,2021
17.0,Male,Hispanic,Wichita Falls,TX,2021
38.0,Male,Unknown,Huntsville,TX,2021
28.0,Male,Hispanic,Los Lunas,NM,2021
25.0,Male,Unknown,Lakewood,WA,2021
59.0,Male,Hispanic,Springfield,OR,2021
41.0,Male,Black,Miami Township,OH,2021
46.0,Male,White,Moriarty,NM,2021
53.0,Male,Unknown,Sacramento,CA,2021
35.0,Male,Unknown,Old Fields,WV,2021
32.0,Male,White,Clearwater,FL,2021
52.0,Male,White,Lufkin,TX,2021
45.0,Male,White,Mandan,ND,2021
43.0,Male,White,Lufkin,TX,2021
40.0,Male,Hispanic,Gilroy,CA,2021
35.0,Male,White,Humboldt County,CA,2021
37.0,Male,White,Diggins,MO,2021
29.0,Male,Black,Oxon Hill,MD,2021
31.0,Male,Hispanic,Farmington,UT,2021
33.0,Male,White,Topeka,KS,2021
30.0,Male,Black,Shreveport,LA,2021
33.0,Male,Black,Horry County,SC,2021
48.0,Male,Unknown,Thompson,IA,2021
31.0,Male,White,Bexar County,TX,2021
46.0,Male,Hispanic,San Antonio,TX,2021
44.0,Male,Native American,Farmington,NM,2021
39.0,Male,Black,Smyrna,GA,2021
30.0,Male,Hispanic,Oakland,CA,2021
49.0,Male,White,Mantua Township,NJ,2021
25.0,Male,White,Davis,OK,2021
30.0,Female,White,Phoenix,AZ,2021
33.0,Male,White,Independence,MO,2021
Unknown,Male,Unknown,Yazoo City,MS,2021
42.0,Male,Black,Milwaukee,WI,2021
61.0,Male,Hispanic,Abilene,TX,2021
40.0,Male,White,Lexington County,SC,2021
53.0,Male,Black,Brooklyn,NY,2021
64.0,Male,White,Phoenix,AZ,2021
53.0,Male,Unknown,Presque Isle,ME,2021
22.0,Male,Hispanic,Salem,OR,2021
34.0,Male,Black,Chicago,IL,2021
59.0,Male,White,Doyline,LA,2021
37.0,Male,White,Bennington Township,MI,2021
24.0,Male,White,North East,MD,2021
36.0,Male,Hispanic,Shiprock,NM,2021
Unknown,Male,Unknown,Ontario,CA,2021
22.0,Male,White,Escambia County,FL,2021
21.0,Male,Hispanic,Horizon City,TX,2021
32.0,Male,Black,Baltimore,MD,2021
32.0,Male,Hispanic,Houston,TX,2021
31.0,Male,Black,Albuquerque,NM,2021
48.0,Male,White,Los Angeles,CA,2021
64.0,Male,White,Roswell,NM,2021
51.0,Female,White,Hailey,ID,2021
21.0,Male,Black,Gaithersburg,MD,2021
36.0,Male,Black,Savannah,GA,2021
30.0,Male,Hispanic,Las Vegas,NM,2021
Unknown,Male,Black,Canton,MS,2021
16.0,Male,White,Wise County,VA,2021
35.0,Male,White,Malbis,AL,2021
35.0,Male,Black,Houston,TX,2021
35.0,Male,Black,Tucson,AZ,2021
43.0,Male,White,Cairo,GA,2021
50.0,Male,White,Toledo,OH,2021
24.0,Male,Unknown,Flathead County,MT,2021
45.0,Male,Hispanic,Santa Fe,NM,2021
19.0,Male,Hispanic,Salinas,CA,2021
34.0,Male,White,Medford,OR,2021
32.0,Male,Hispanic,Houston,TX,2021
43.0,Male,Asian,Hillsborough,NJ,2021
22.0,Male,Black,College Station,TX,2021
37.0,Male,Unknown,Texarkana,AR,2021
28.0,Male,White,Winthrop,MA,2021
39.0,Male,White,Graham,TX,2021
29.0,Female,White,Plainville,KS,2021
25.0,Male,Unknown,Roswell,NM,2021
24.0,Male,Black,Corpus Christi,TX,2021
Unknown,Male,Hispanic,Commerce City,CO,2021
59.0,Male,Black,Azusa,CA,2021
35.0,Male,Asian,Siskiyou County,CA,2021
26.0,Male,Hispanic,Arleta,CA,2021
